student_id,age,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,parental_education_  doctorate ,parental_education_  high_school ,parental_education_  master ,parental_education_BACHELOR,parental_education_DOCTORATE,parental_education_HIGH_SCHOOL,parental_education_MASTER,parental_education_bachelor,parental_education_doctorate,parental_education_high_school,parental_education_master,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_sleep_ratio
STD02240,0.6100647291745245,1.1551960531192418,-1.9950039311246852,0.00345196425844008,1.759620527082229,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,334.5519868314872
STD02247,-0.25922988917804873,-0.17860584047181532,0.40878676800535974,1.7155848955553024,0.01549821147048367,96.39,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.10410778086631683
STD00250,1.044712038350811,0.09567514593828605,-0.966588722767406,-1.4492668865388978,-0.3690240173030465,83.88,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.06601628233089453
STD00225,-1.1285245075306218,-0.02376979975643531,0.11272784438735493,-0.23866784420778303,-0.16960131412823595,95.74,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09959405897092835
STD01567,0.6100647291745245,-0.03261757351160007,1.254372605988011,-0.48943478869065676,0.6280894985710085,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.06664348531975953
STD01310,1.044712038350811,-0.02376979975643531,1.1795787726529363,-0.7229074611402284,-0.24782789935150448,90.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.03288087883312538
STD00374,1.044712038350811,-0.02376979975643531,-1.1203316024006151,1.006519742189935,-0.032980235710133136,98.92,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.023615807166296673
STD00483,-1.1285245075306218,1.0733541458839697,-0.2259220121020116,-0.28190352429103693,-1.0223812713509082,92.55,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-3.807536482985998
STD00314,-1.1285245075306218,0.4097711142466279,0.5895385318984575,-0.20407930014117973,-1.3441018753677305,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-2.007911247610116
STD01101,-1.1285245075306218,-0.02376979975643531,-0.3246083199746801,0.721164253640458,-0.3778382804267956,87.58,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.032960267617504924
STD00052,-0.25922988917804873,-0.9549979874875053,-0.7100043222984688,-1.3282069823057858,1.7331777377109838,89.45,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7190134664426178
STD00132,-0.25922988917804873,-1.15849678385629,0.028065380265013484,-1.6049153348386123,0.12457471762687226,81.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.7218433773742738
STD02367,0.6100647291745245,0.9406375395565015,-0.9956752135088242,-0.8180259573233878,1.0996525756915563,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-1.1498885591881052
STD02215,-1.5631718167069084,-1.4814405259197965,-1.6335004033384903,-0.3424334764075929,-1.76057580796485,75.09,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4.326226710332396
STD01945,1.044712038350811,0.27926645135795064,1.5784792171066693,-0.1608436200579258,-1.12154173149308,97.24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.7362714637288035
STD00778,0.17541741999823787,-0.02376979975643531,0.028065380265013484,-1.0947343098562141,-1.0785721987648058,83.13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.021712867912603587
STD00649,1.4793593475270976,-0.5900273200869672,0.2810139693912738,0.00345196425844008,1.2032201673956016,84.28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-170.87559439538464
STD00444,0.17541741999823787,-0.7647708517514672,1.3478648976568552,2.0441760641880324,0.30857246033512353,99.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.3741216282823532
STD00550,1.4793593475270976,-0.02376979975643531,-1.9898099149208608,0.00345196425844008,0.022108908813295337,78.07,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-6.883882362331088
STD00223,-0.6938771983543353,-0.02376979975643531,-0.1376237366369925,1.6204663993721422,-1.7947310775693759,84.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.014668483775511333
STD00779,1.4793593475270976,0.5977863065438747,0.7505530342170211,0.00345196425844008,-0.6213322992203496,95.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,173.1226452989502
STD01387,-1.5631718167069084,-0.02376979975643531,0.18959928420395986,-0.895850181473245,0.07499448755578633,96.49,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.026533260562168866
STD01497,0.17541741999823787,2.039973428635698,0.028065380265013484,-0.8612616374066416,0.4330739269580714,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.3685901108615632
STD01826,-0.6938771983543353,1.8121432544402107,-2.43857291493131,-0.3251392043742909,0.7107232153561512,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-5.573455318570059
STD00122,1.044712038350811,-0.13879085857357487,0.4773477818958454,0.00345196425844008,0.6864839917658428,93.77,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-40.19469886904516
